,0,1,2,3,4,5,6
90,連雲建設股份有限公司,龍江路249巷15號前共一處,日間施工9時30分至16時，單方向可留設3.5公尺以上空間，可供車輛通行。,1110921142205,阜川實業有限公司,"[['304647.718', '2772392.262', '304650.879', '2772388.641', '304650.879', '2772388.675', '304647.819', '2772392.33', '304650.98', '2772388.709']]","[[121.54164074727788, 25.05873203570626], [121.5416719327143, 25.058699231389408], [121.54167193406366, 25.058699538338207], [121.5416417510026, 25.05873264595287], [121.54167293643889, 25.058699841635807]]"
91,公園處,大湖街160巷2弄18號(111-TCB-017),平日日間施工9時30分至16時,1110922092849,宏圓電氣工程有限公司,"[['310536.887', '2775113.537', '310538.514', '2775112.669', '310540.193', '2775115.301', '310544.29', '2775129.648', '310547.592', '2775147.557', '310546.441', '2775147.821']]","[[121.60012854858891, 25.0830748063059], [121.60014463884382, 25.08306690496496], [121.60016139864747, 25.083090598782434], [121.6002026438659, 25.083219956144926], [121.60023616514033, 25.083381502334127], [121.60022476686268, 25.083383931818787]]"
92,台電市區,民權西路與承德路交叉口東南側、民權西路88號旁,易壅塞路段夜間施工23時至翌日5時30分｜僅准予路面銑鋪不含管溝挖掘作業，請儘速修復完妥,1110921121742,國盛電氣工程有限公司,"[['302305.88', '2772832.617', '302302.97', '2772832.639', '302302.33', '2772805.354', '302304.834', '2772805.398', '302338.606', '2772826.277', '302340.753', '2772830.961', '302365.279', '2772830.517', '302365.224', '2772827.287']]","[[121.51844711700089, 25.062790373575623], [121.51841827533279, 25.06279067289053], [121.51841089540818, 25.062544367820593], [121.51843571545976, 25.062544678401384], [121.51877124015232, 25.062732003602925], [121.51879269823674, 25.062774216102465], [121.51903577107451, 25.062769358191456], [121.51903510308571, 25.062740199868955]]"
93,衛工處,松仁路308巷63號~71號附近地區,日間施工9時30分至16時,1110922065007,翔益營造有限公司,"[['307570.107', '2768220.19', '307570.829', '2768222.605', '307570.852', '2768222.594', '307571.057', '2768223.329', '307571.073', '2768223.335', '307571.439', '2768224.728', '307565.891', '2768248.452']]","[[121.5704306534035, 25.020958586033267], [121.57043790778894, 25.020980360982527], [121.57043813521555, 25.020980260801153], [121.57044019703622, 25.020986888519865], [121.57044035581565, 25.02098694207904], [121.57044404028989, 25.020999504040216], [121.57039006008435, 25.021213893032115]]"
94,自來水陽明,承德路4段2巷與通河街179巷口,日間施工9時30分至16時,1110922100138,昇泉工程有限公司,"[['302291.388', '2774804.027', '302284.911', '2774799.663']]","[[121.51837839365157, 25.080588615637968], [121.51831402160776, 25.080549442069497]]"
95,自來水陽明,至善路1段138巷24弄口,日間施工9時30分至16時,1110922100138,鎮沅有限公司,"[['304516.463', '2776580.801', '304513.303', '2776577.603']]","[[121.54050585052015, 25.096550422911168], [121.54047439480154, 25.09652166595589]]"
96,電信士林,社子街22巷39號至53號及84巷14號一帶,日間施工9時至16時,1110921120839,上人科技有限公司,"[['301083.934', '2775507.957', '301094.336', '2775475.617', '301094.347', '2775475.59', '301094.578', '2775474.968', '301095.31', '2775472.503', '301058.93', '2775463.817', '301070.834', '2775469.543', '301071.57', '2775466.876', '301071.601', '2775466.86']]","[[121.50643510297313, 25.08698496853341], [121.5065370212133, 25.086692653528218], [121.50653712925798, 25.086692409402044], [121.50653939615246, 25.08668678621669], [121.50654656120003, 25.0866645076147], [121.50618558719208, 25.08658732178903], [121.50630380955772, 25.086638613069553], [121.50631100679627, 25.086614510702354], [121.50631131351892, 25.086614365206973]]"
97,交工處,石牌路2段、立農街口(北側人行道)(西南側人行道)(永欣里),夜間施工23時至5時30分,1110921134113,達客利科技有限公司,"[['302347.261', '2779043.646', '302347.137', '2779043.943', '302346.937', '2779043.673', '302312.145', '2779024.056', '302312.213', '2779023.855', '302312.767', '2779024.072', '302312.698', '2779024.247']]","[[121.5190937811132, 25.118861491578308], [121.51909256285215, 25.118864177159946], [121.51909056934909, 25.11886174658034], [121.51874482318502, 25.118685854534785], [121.5187454898138, 25.118684037574127], [121.51875099155711, 25.118685977398552], [121.51875031402146, 25.118687559669393]]"
98,公園處,成功路4段323巷14弄福德廟(111-TCB-17-02),管溝與道路復舊施工平日日間施工9時30分至16時,1110922160237,宏圓電氣工程有限公司,"[['310536.401', '2775243.374', '310538.402', '2775241.937', '310549.121', '2775250.293', '310545.928', '2775253.171', '310526.15', '2775251.637', '310525.908', '2775252.779']]","[[121.60012944628164, 25.084246966125246], [121.60014921913921, 25.084233912980096], [121.60025584559293, 25.084308919356136], [121.60022431975477, 25.08433502934541], [121.60002819075291, 25.08432197362275], [121.60002584204437, 25.084332293050988]]"
99,衛工處,陽光街92巷16號附近地區,管道與路面復舊施工平日日間施工9時30分至16時,1110922101132,翔益營造有限公司,"[['309037.908', '2774295.338', '309039.392', '2774283.806', '309039.274', '2774279.877']]","[[121.5852340162363, 25.075747606034003], [121.58524823143047, 25.075643439241897], [121.58524689315833, 25.075607973557922]]"
100,大台北瓦斯,漢口街1段51號前,易壅塞路段日間施工9時30分至16時,1110922083849,協鼎工程有限公司,"[['301705.901', '2770881.145', '301705.914', '2770884.967']]","[[121.5124271568958, 25.04519321715794], [121.51242742913499, 25.045227721596184]]"
101,台電北區,中山北路5段777巷口,臺北市易雍塞路段　日間施工9時30分至16時,1110922164258,玖泰工程股份有限公司,"[['303126.644', '2776894.888', '303128.096', '2776895.296', '303124.561', '2776908.835', '303124.561', '2776908.786', '303123.7', '2776912.818', '303126.711', '2776894.938', '303126.137', '2776894.801', '303126.137', '2776894.801', '303122.217', '2776893.979']]","[[121.52673903659857, 25.0994355280725], [121.52675344815752, 25.09943916032534], [121.5267189240338, 25.0995615132302], [121.5267189221393, 25.099561070864148], [121.52671054167661, 25.099597501582377], [121.52673970280004, 25.099435977107547], [121.52673400660795, 25.099434760497054], [121.52673400660795, 25.099434760497054], [121.52669511017906, 25.099427477586804]]"
102,台電北區,中山北路5段751巷20之1號前~福林橋下方道路~中山北路5段777巷口,臺北市易雍塞路段　日間施工9時30分至16時（管路及復舊）,1110922112804,玖泰工程股份有限公司,"[['303121.836', '2776914.375', '303123.601', '2776912.565', '303128.798', '2776889.38', '303132.852', '2776890.371', '303125.873', '2776902.283', '303125.299', '2776902.18', '303124.454', '2776902.009', '303125.299', '2776902.18', '303124.454', '2776902.009', '303122.46', '2776901.597', '303128.817', '2776889.367', '303141.07', '2776843.239', '303140.866', '2776843.272', '303140.258', '2776843.135', '303140.292', '2776843.135', '303139.312', '2776842.863', '303134.448', '2776841.465', '303087.021', '2776828.063', '303086.717', '2776828.095', '303085.624', '2776830.781', '303081.874', '2776829.892', '303134.432', '2776841.466', '303139.296', '2776842.863']]","[[121.52669212131093, 25.099611623611196], [121.52670955036294, 25.09959522101447], [121.52676017935313, 25.09938572667912], [121.52680041084338, 25.09939453056567], [121.5267316784785, 25.099502316379255], [121.52672598359793, 25.099501406716385], [121.52671759927064, 25.099499892698383], [121.52672598359793, 25.099501406716385], [121.52671759927064, 25.099499892698383], [121.52669781391556, 25.099496243411657], [121.52676036722498, 25.099385608647733], [121.52688006496066, 25.09896873919698], [121.52687804369657, 25.098969044301054], [121.52687201043487, 25.09896782889279], [121.52687234752493, 25.098967827695464], [121.52686262088072, 25.098965406623304], [121.52681434311467, 25.098952956925782], [121.52634361447797, 25.098833634518126], [121.52634060173561, 25.098833934104984], [121.52632986906255, 25.098858221441645], [121.52629265569912, 25.09885032757352], [121.52681418452275, 25.098952966517054], [121.5268624622501, 25.098965407186743]]"
103,電信士林,中山北路7段14巷53弄4號至8號一帶,日間施工9時至16時,1110921120839,上人科技有限公司,"[['303808.949', '2779292.075', '303822.817', '2779277.69', '303822.838', '2779277.688', '303808.578', '2779292.557', '303807.355', '2779293.957', '303808.961', '2779295.376', '303822.38', '2779281.402', '303820.966', '2779280.018', '303820.988', '2779280.002']]","[[121.53359764308202, 25.121052809588686], [121.53373459658889, 25.120922449007363], [121.5337348047501, 25.120922430201908], [121.5335939830752, 25.121057174251188], [121.53358191046942, 25.121069856883697], [121.5335978914973, 25.121082610067575], [121.5337304087915, 25.12095597595987], [121.53371633304502, 25.120943531909706], [121.5337165505734, 25.12094338667878]]"
104,電信北區,林森北路401號前,日間施工9時至16時,1110922080035,奕銘營造有限公司,"[['303031.155', '2772448.267', '303031.185', '2772449.31', '303031.291', '2772448.183', '303031.73', '2772448.219', '303031.774', '2772454.375']]","[[121.52562088140674, 25.05929521708202], [121.52562121891178, 25.059304632159623], [121.52562222609774, 25.05929445396508], [121.52562657851013, 25.059294763570225], [121.52562725168906, 25.059350337957742]]"
105,自來水東區,八德路3段北側(八德路3段99巷至敦化北路),平日夜間施工21時至翌日5時30分，週休二日日間施工9時至17時。,1110922085239,禾楓工程有限公司,"[['305855.014', '2771237.32', '305855.017', '2771236.438', '305369.103', '2771234.2', '305446.849', '2771233.54', '305566.598', '2771233.482', '305633.064', '2771233.227', '305655.682', '2771233.602', '305685.536', '2771233.28', '305700.03', '2771233.117', '305712.79', '2771233.271', '305738.417', '2771233.422', '305762.908', '2771233.407', '305773.064', '2771233.396', '305784.25', '2771233.416', '305789.301', '2771233.343', '305794.704', '2771233.378', '305805.375', '2771233.288', '305847.007', '2771232.654', '305852.675', '2771236.479', '305859.692', '2771236.36', '305468.222', '2771231.603', '305468.197', '2771230.937', '305520.563', '2771233.585', '305520.579', '2771233.932', '305520.569', '2771234.036', '305521.707', '2771233.556', '305521.685', '2771234.041', '305540.912', '2771236.346', '305540.916', '2771235.438', '305566.536', '2771229.594', '305566.474', '2771228.18', '305652.907', '2771236.21', '305652.884', '2771233.586', '305655.665', '2771233.584', '305655.698', '2771232.05', '305762.97', '2771233.496', '305763.294', '2771240.644', '305763.293', '2771240.678', '305784.257', '2771233.558', '305784.445', '2771240.535']]","[[121.55355959139158, 25.04826121722936], [121.55355958536701, 25.04825325451004], [121.54874394571713, 25.04825091660278], [121.54951440491445, 25.048242110036494], [121.5507011501468, 25.048237191716073], [121.55135983720369, 25.04823244625525], [121.55158400327316, 25.048234999596865], [121.55187985202652, 25.04823099375727], [121.55202348515589, 25.048228988507017], [121.55214994665704, 25.048229908836948], [121.5524039237078, 25.048230327849808], [121.55264663594683, 25.048229289679824], [121.55274728437576, 25.048228815900966], [121.55285814165285, 25.048228583930012], [121.55290819555452, 25.048227738590004], [121.55296174224942, 25.048227855261434], [121.55306749126925, 25.048226649063167], [121.55348005058642, 25.048219388717396], [121.55353637713579, 25.04825371114121], [121.5536059127983, 25.04825237768082], [121.54972613962815, 25.048223839302505], [121.54972586505886, 25.048217827633476], [121.55024493403428, 25.048239812163285], [121.55024510658177, 25.0482429442593], [121.55024501166966, 25.048243883528592], [121.5502562702396, 25.048239508359135], [121.55025607175725, 25.048243887701098], [121.55044670985872, 25.048263991093926], [121.55044671289744, 25.048255793608774], [121.55070037890734, 25.04820209349831], [121.55069970744357, 25.048189330318067], [121.55155660756357, 25.048258646481454], [121.55155627363743, 25.048234958107926], [121.55158383407118, 25.04823483772016], [121.55158409914584, 25.04822098770127], [121.55264725398662, 25.048230090877265], [121.55265075421691, 25.048294610376807], [121.5526507456827, 25.048294917362348], [121.55285821677408, 25.04822986563391], [121.55286036239154, 25.048292846371456]]"
106,電信北區,延平北路1段長安西路口至長安西路300號前,易壅塞路段日間施工10時至16時,1110922080035,奕銘營造有限公司,"[['301703.524', '2771626.317', '301676.85', '2771630.522', '301676.208', '2771630.419', '301674.147', '2771629.603', '301662.432', '2771632.419', '301657.598', '2771631.358']]","[[121.51243156438564, 25.05192068219474], [121.51216736548852, 25.05195955651831], [121.51216099898605, 25.051958648577617], [121.51214054252239, 25.051951352192642], [121.51202454485046, 25.051977175190615], [121.51197659696282, 25.051967761666095]]"
107,大台北瓦斯,南京西路289號前至南京西路434巷(全巷)到長安西路與南京西路434巷口,南京西路及長安西路易壅塞路段為日間施工10時至16時，其餘路段為日間施工9時至16時30分。,1110921222142,中華瓦斯工程有限公司,"[['301352.009', '2771789.066', '301352.005', '2771790.142', '301352.884', '2771790.145', '301352.692', '2771787.386', '301351.88', '2771787.316', '301351.107', '2771776.883', '301351.784', '2771776.819', '301349.29', '2771756.488', '301347.939', '2771737.845', '301346.528', '2771717.25', '301346.335', '2771714.558', '301346.876', '2771714.56', '301346.78', '2771713.247', '301346.171', '2771713.278', '301344.974', '2771698.504', '301343.78', '2771683.226', '301343.298', '2771676.596', '301342.006', '2771660.24', '301341.074', '2771647.082', '301340.661', '2771640.116', '301329.903', '2771640.11', '301329.9', '2771640.816', '301350.735', '2771768.034', '301349.787', '2771768.03', '301350.537', '2771766.654', '301349.623', '2771766.751', '301350.209', '2771763.961', '301349.6', '2771763.992', '301349.601', '2771763.656', '301349.551', '2771758.811', '301350.465', '2771758.747', '301349.289', '2771756.556', '301348.477', '2771756.62', '301349.123', '2771755.68', '301349.766', '2771755.683', '301349.767', '2771755.38', '301348.773', '2771749.791', '301348.097', '2771749.823', '301348.744', '2771748.748', '301349.319', '2771748.683', '301349.352', '2771748.885', '301349.555', '2771748.852', '301348.677', '2771748.479', '301347.967', '2771748.443', '301348.357', '2771743.566', '301347.579', '2771743.529', '301347.578', '2771743.765', '301347.683', '2771734.009', '301348.698', '2771733.945', '301347.044', '2771724.014', '301346.604', '2771724.08', '301346.669', '2771724.618', '301345.88', '2771709.543', '301344.865', '2771709.539', '301345.071', '2771699.918', '301344.09', '2771699.914', '301345.007', '2771698.875', '301345.954', '2771699.013', '301344.78', '2771696.149', '301343.867', '2771696.213', '301344.586', '2771693.759', '301343.673', '2771693.689', '301344.328', '2771690.394', '301343.381', '2771690.424', '301344.198', '2771689.149', '301343.25', '2771689.212', '301343.748', '2771682.889', '301342.8', '2771682.886', '301343.331', '2771676.697', '301342.35', '2771676.693', '301343.198', '2771676.057', '301344.145', '2771676.061', '301342.942', '2771672.255', '301343.923', '2771672.191', '301342.813', '2771670.572', '301341.865', '2771670.636', '301342.587', '2771667.644', '301343.568', '2771667.614', '301342.33', '2771664.01', '301341.519', '2771663.939', '301342.166', '2771662.562', '301341.185', '2771662.592', '301341.682', '2771656.37', '301341.006', '2771656.401', '301340.939', '2771656.166', '301341.395', '2771651.76', '301340.718', '2771651.825', '301341.331', '2771650.952', '301342.109', '2771650.955', '301342.143', '2771650.787', '301341.009', '2771646.375', '301340.366', '2771646.474']]","[[121.50895388891334, 25.05340195144708], [121.50895388938484, 25.053411665667916], [121.5089626010668, 25.053411662900363], [121.50896059533801, 25.05338676127911], [121.50895254518171, 25.05338615689786], [121.50894449520845, 25.053291994440873], [121.50895120240976, 25.053291393660608], [121.50892572704812, 25.053107930893468], [121.50891164266127, 25.052939668501505], [121.50889689091116, 25.052753785561467], [121.50889487779564, 25.05272948884409], [121.50890023956914, 25.05272948852994], [121.50889923919668, 25.052717638076988], [121.50889320472493, 25.052717938622774], [121.50888079090039, 25.0525846001703], [121.50886838805174, 25.052446711519597], [121.50886336397666, 25.052386872501213], [121.50884994974608, 25.052239255029487], [121.50884022258302, 25.052120496752522], [121.508835869851, 25.052057621992354], [121.508729250692, 25.052057933029072], [121.5087292472673, 25.05206430687207], [121.50894047851357, 25.053212118653583], [121.50893108296614, 25.053212114734794], [121.50893846473748, 25.053199666792278], [121.5089294099219, 25.05320057354276], [121.50893511361564, 25.053175365633653], [121.50892907912161, 25.053175666181236], [121.50892907650665, 25.05317263275259], [121.5089284003525, 25.05312889398244], [121.50893745639306, 25.05312828515478], [121.50892571967235, 25.05310854482873], [121.5089176745296, 25.053109150191982], [121.50892404183195, 25.05310064197242], [121.50893041455524, 25.05310064722117], [121.50893041317046, 25.05309791171519], [121.5089203535385, 25.05304748819835], [121.50891365506811, 25.053047800048333], [121.50892002724584, 25.05303807302029], [121.50892572350037, 25.053037466677097], [121.50892605808517, 25.053039289204502], [121.508928068736, 25.053038984388305], [121.5089193531982, 25.053035646774067], [121.50891231522827, 25.05303534587723], [121.50891599861451, 25.052991303270186], [121.50890828667953, 25.052990995654252], [121.50890828556622, 25.052993126286907], [121.50890896251786, 25.052905045937262], [121.50891901952613, 25.052904433681327], [121.50890225698056, 25.052814833167524], [121.50889789872141, 25.052815443953598], [121.50889856297319, 25.05282029878939], [121.50889018148249, 25.05268422906951], [121.50888012195732, 25.052684227421867], [121.50888180494522, 25.052597362413753], [121.5088720823912, 25.052597359610996], [121.50888113178257, 25.05258794842338], [121.50889052236664, 25.052589162126814], [121.50887878044216, 25.05256334590893], [121.50886973435341, 25.05256395469845], [121.5088767686801, 25.05254177566882], [121.50886771759829, 25.052541174711383], [121.50887408629185, 25.05251140533945], [121.50886470197577, 25.052511708332364], [121.50887275149483, 25.05250016994171], [121.5088633584989, 25.052500770891193], [121.50886805834836, 25.052443670183145], [121.50885866289669, 25.052443675286824], [121.50886369479403, 25.052387783204868], [121.50885397225656, 25.05238778040067], [121.50886235281749, 25.052382009825322], [121.50887173839102, 25.052382013783394], [121.50885967397029, 25.05234769420787], [121.50886939397006, 25.05234708311037], [121.50885833276202, 25.05233250452862], [121.50884893981602, 25.05233311450497], [121.5088559838137, 25.052306078330627], [121.50886570507745, 25.052305774184106], [121.50885330132134, 25.052273279444165], [121.50884526111167, 25.05227266599394], [121.50885162199987, 25.052260212523972], [121.50884190073963, 25.05226051666952], [121.50884659444571, 25.052204327818384], [121.50883989598358, 25.052204630636396], [121.5088392232096, 25.052202511340138], [121.5088435782618, 25.05216271865914], [121.50883687115845, 25.05216332846163], [121.50884291386377, 25.052155426238972], [121.50885062447908, 25.052155426908467], [121.50885095518032, 25.052153909056535], [121.50883955203912, 25.052114116190378], [121.50883318316832, 25.052115031789025]]"
